"uniqueID","finalPlantID","collector","county","country","lat","long","state"
"EMEC_SI_JC_071512_143","Erigeron subtrinervis","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"EMEC_SI_JC_071212_19","Erigeron subtrinervis","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"EMEC_SI_JC_071512_88","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"EMEC_SI_JC_071212_80","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"EMEC_SI_JC_071612_107","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"EMEC_SI_PL_081112_222","Hymenoxys hoopesii","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081212_37","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_MM_080212_214","Heterothece pumila","HLS","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"EMEC_SI_MM_073112_39","Monardella odoratissima","HLS","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"EMEC_SI_SC_072012_206","Hymenoxys richardsonii","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"EMEC_SI_CH_082012_19","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_74","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_21","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_18","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_66","Heliomeris multiflora var. nevadensis","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_78","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_103","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_155","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_97","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_20","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082212_18","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_94","Monarda citriodora spp. austromontana","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_81","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_79","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_153","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_78","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_93","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_95","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_80","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082212_20","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_77","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_19","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_18","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_102","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_96","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_167","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_081812_15","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_PL_081312_56","Hymenoxys hoopesii","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081212_63","Oxypolis fendleri","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_7","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_55","Hymenoxys hoopesii","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_192","Hymenoxys hoopesii","HLS","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_140","Glandularia bipinnatifida","HLS","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_58","Hymenoxys hoopesii","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_127","Oxypolis fendleri","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_96","Geranium viscosissimum","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081212_38","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_CH_082012_90","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082112_7","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_SC_072112_65","Cymopterus lemmonii","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"EMEC_SI_JC_071612_47","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"EMEC_SI_MM_080212_74","Geranium caespitosum","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"EMEC_SI_MM_080212_127","Vicia pulchella","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"EMEC_SI_JC_071612_39","Erigeron formosissimus","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
